60.802960 0.001440 0.001444
61.400326 0.001330 0.001335
62.008064 0.001220 0.001225
62.625873 0.001109 0.001115
63.253458 0.000999 0.001005
63.890531 0.000888 0.000895
64.536811 0.000777 0.000785
65.192024 0.000666 0.000675
65.855903 0.000555 0.000566
66.528190 0.000444 0.000458
67.208630 0.000333 0.000351
67.896981 0.000222 0.000248
68.593003 0.000111 0.000157
69.296465 0.000000 0.000056
69.310894 0.000000 0.000108
68.593003 0.000216 0.000242
67.882251 0.000433 0.000306
67.178866 0.000649 0.000390
66.483081 0.000866 0.000484
65.795137 0.001082 0.000583
65.115282 0.001298 0.000684
64.443774 0.001515 0.000788
63.780875 0.001731 0.000892
63.126856 0.001947 0.000997
62.481997 0.002163 0.001103
61.846584 0.002379 0.001209
61.220911 0.002595 0.001316
60.605280 0.002810 0.001422
60.000000 0.003025 0.001528
59.405387 0.003239 0.001634
58.821765 0.003453 0.001740
58.249464 0.003666 0.001846
57.688820 0.003878 0.001951
57.140179 0.004089 0.002056
56.603887 0.004298 0.002160
56.080300 0.004506 0.002264
55.569776 0.004712 0.002366
55.072679 0.004916 0.002468
54.589376 0.005117 0.002568
54.120237 0.005316 0.002667
53.665631 0.005512 0.002765
53.225934 0.005704 0.002861
52.801515 0.005893 0.002955
52.392748 0.006077 0.003047
52.000000 0.006257 0.003137
51.623638 0.006432 0.003225
51.264022 0.006602 0.003309
50.921508 0.006766 0.003391
50.596443 0.006923 0.003470
50.289164 0.007074 0.003545
50.000000 0.007218 0.003617
49.729267 0.007354 0.003685
49.477268 0.007481 0.003749
49.244289 0.007601 0.003809
49.030603 0.007711 0.003864
48.836462 0.007812 0.003915
48.662100 0.007904 0.003960
48.507731 0.007985 0.004001
48.373546 0.008056 0.004037
48.259714 0.008116 0.004067
48.166378 0.008166 0.004092
48.093659 0.008204 0.004111
48.041649 0.008231 0.004124
48.010416 0.008247 0.004132
48.000000 0.008251 0.004134
48.010416 0.008243 0.004130
48.041649 0.008224 0.004121
48.093659 0.008194 0.004106
48.166378 0.008152 0.004085
48.259714 0.008099 0.004058
48.373546 0.008036 0.004026
48.507731 0.007961 0.003989
48.662100 0.007876 0.003947
48.836462 0.007781 0.003899
49.030603 0.007677 0.003847
49.244289 0.007563 0.003790
49.477268 0.007440 0.003728
49.729267 0.007308 0.003663
50.000000 0.007168 0.003593
50.289164 0.007021 0.003519
50.596443 0.006866 0.003442
50.921508 0.006705 0.003361
51.264022 0.006537 0.003278
51.623638 0.006364 0.003191
52.000000 0.006185 0.003102
52.392748 0.006001 0.003010
52.801515 0.005812 0.002916
53.225934 0.005619 0.002819
53.665631 0.005423 0.002721
54.120237 0.005223 0.002622
54.589376 0.005020 0.002520
55.072679 0.004814 0.002418
55.569776 0.004606 0.002314
56.080300 0.004395 0.002209
56.603887 0.004183 0.002103
57.140179 0.003969 0.001997
57.688820 0.003753 0.001890
58.249464 0.003536 0.001782
58.821765 0.003319 0.001674
59.405387 0.003100 0.001566
60.000000 0.002880 0.001457
60.605280 0.002660 0.001349
61.220911 0.002440 0.001240
61.846584 0.002219 0.001132
62.481997 0.001998 0.001023
63.126856 0.001776 0.000915
63.780875 0.001554 0.000808
64.443774 0.001333 0.000702
65.115282 0.001111 0.000598
65.795137 0.000889 0.000497
66.483081 0.000666 0.000401
67.178866 0.000444 0.000314
67.882251 0.000222 0.000248
68.593003 0.000000 0.000111
68.622154 0.000000 0.000162
67.896981 0.000325 0.000342
67.178866 0.000649 0.000390
66.468037 0.000974 0.000459
65.764732 0.001299 0.000541
65.069194 0.001623 0.000631
64.381674 0.001948 0.000726
63.702433 0.002272 0.000824
63.031738 0.002597 0.000925
62.369865 0.002921 0.001027
61.717096 0.003245 0.001130
61.073726 0.003569 0.001233
60.440053 0.003893 0.001338
59.816386 0.004216 0.001443
59.203040 0.004538 0.001548
58.600341 0.004860 0.001653
58.008620 0.005181 0.001758
57.428216 0.005500 0.001862
56.859476 0.005818 0.001967
56.302753 0.006135 0.002071
55.758407 0.006449 0.002175
55.226805 0.006761 0.002278
54.708317 0.007070 0.002380
54.203321 0.007376 0.002481
53.712196 0.007679 0.002582
53.235327 0.007977 0.002680
52.773099 0.008272 0.002778
52.325902 0.008561 0.002874
51.894123 0.008844 0.002968
51.478151 0.009121 0.003060
51.078371 0.009392 0.003150
50.695167 0.009655 0.003237
